comment,title,product_id,verification_status,likes,created_at
گوشیش عالیه هم اندازه خوب  هم دوربین خوب حرف نداره همه چی تموم,a7 2019,1133318,verified,9,2019-05-22 12:37:18
"دوست عزیزی نوشته باطری عالی! در حالی که زیرش نوشته امروز به دستم رسید  و خیلی خوبه!
خب دوست من چطوری در عرض یک روز تونستی باتریشو بررسی کنی؟
من ۲ هفته است دارمش، در صورتی که فیچر بررسی خوابش رو فعال کنین، خیلی مصرفش زیاد میشه، من از جمعه فول شارژش کردم، این فیچر و قابلیت ثبت ضربان قلب رو هم کامل خاموش کردم ببینم چقدر باتری دووم میاره، امروز که چهارشنبه است (۵ روز بعد فول شارژ) رسیده به ۳۰ درصد (و مطمئنم تا شب میشه ۲۰ درصد)!
من بخاطر این بند گرفتم که نخواد تند و تند بزنم به شارژ ولی این دوست عزیزمون زیاد شارژ میگیره.
مشکل دیگش هم در همین ۲ هفته، ۲ تا خش گنده افتاده رووش
بندش هم نسبت به شیائومی یکم کلاسیک و قدیمیه ولی بد نیست.
سرعت شارژش خوبه و بهتر از اون اینکه نمیخاد واسه هربار شارژ کردن، کامل درش بیارین (مثل شیائومی نیست).",بد نیست!,1418674,verified,0,2019-05-22 12:37:11
همین حالا بهدستم رسید واقعا نمیدونم نظارت میشه رو کالاها یانه چون اون چیزی که سفارش دادم برام نیومد جاش یه مموری بدرد نخور که اصلا کیفیت نداره برام فرستادن,نخرید,279877,rejected,0,2019-05-22 12:37:07
"فوق العادست. بسیار زیباست
 جنس پارچه فکر میکنم لی کاغذی باشه. من سایز ۳ تا ۶ ماه رو خریدم که لباس سایز ۴ نوزادی هست و تقریبا برای بچه با این سن اندازه میشه و نیاز نیست سایز بزرگتر بخرید.",پیشنهاد میکنم,1511748,verified,0,2019-05-22 12:36:59
کاملا حرفه ای وبدون نقص پرقدرت قوی.  7 8 سالی داره استفاده میکنه بدون هیچ مشگلی,پروفیل بر پرقدرت,197832,verified,0,2019-05-22 12:36:44
خیلی راحت و سبک هست و برای پیاده روی عالیه,مناسب ترین برای پیاده روی,1617375,rejected,0,2019-05-22 12:36:36
چند سالیه دارم ، جدیدا یکی دیگه هم خریدم ولی نه با این قیمت ....,از هر نظر عالیه,843005,verified,0,2019-05-22 12:34:11
رنگش ی کم فرق میکنه با عکس اما درکل خوبه,رنگش ی کم فرق داره با عکس اما درکل خوبه,52405,verified,0,2019-05-22 12:33:55
به نظرگردوشیلی بودچون مغزاوناهمش یک دست وسفید بوداگه براتون فرقی نمیکنه که ایرانی باشه یانه بخرید,خوبه,1464600,verified,0,2019-05-22 12:33:46
از عکسش خیلی زیباتره. دوخت و پارچه هم واقعا خوبه. حتما پیشنهاد میکنم,پیشنهاد میکنم,695261,verified,0,2019-05-22 12:33:36
واقعا این ماهیتابه اونقدر زیباست که گاهی دلتون نمیاد استفاده کنید، کیفیت ساخت بالاست و من رو راضی کرد فقط در مقاومت رویه ماربل گرانیت هنوز نمیشه نظر داد چون زمان معلوم میکنه کیفیت رویه نچسب رو.,زیبا و با کیفیت,336517,verified,0,2019-05-22 12:33:10
ممنون دیجیکالای عزیز,خدایی 50 تومان خوبه لطفا ارزون کنید,316955,rejected,0,2019-05-22 12:33:08
من رنگ برنزی این سرویس را خریدم. بعد از شست و شو حتماً باید با دستمال خشک شوند وگرنه لک‌های بزرگ و واضحی بر رویشان می‌ماند. به همین علت برای استفادهٔ روزمره خوب نیست. همچنین بهتر است در ماشین ظرفشویی شسته نشوند.,نگهداری ازشان سخت است,1029866,verified,0,2019-05-22 12:33:04
بدن رو بعد از استفاده چرب می کنه اما ماندگار نیست. چند ساعت بعد بدن باز خشک می شه.,برای پوست نسبتا خشک پیشنهاد نمی کنم,81359,verified,0,2019-05-22 12:32:47
هم جنسش خوبه هم قیمتش مناسبه,قیمت مناسب و جنس خوب,1583734,verified,0,2019-05-22 12:32:39
غلیظ وبه صرفه البته توجه داشته باشیدکه دوهفته تاریخ مصرف داره وسریع مصرف کنید,خوب وتازه,1535834,verified,0,2019-05-22 12:32:17
بدرد نخور,بدرد نخور,1286928,verified,0,2019-05-22 12:31:54
بعد از حدود يک ساعت پوشيدن خشتکش نه از روي درز بلکه از چند نقطه مختلف پارچه پاره شد. مثل پارچه هاي پوسيده اي که يکم کش ميان سريع وا ميرن. البته من از شکل و جنس پارچش خوشم اومد ولي واقعا نميشه واسه يک ساعت پوشيدن يه شلوار 65 تومن هزينه داد.,افتضاح,983024,rejected,0,2019-05-22 12:31:36
دستگاه  ایراد داشت مرجوع شد و تا حالا موجود نشده که بگیرم,درخواست دستگاه,399859,rejected,0,2019-05-22 12:31:11
کیفیت پارچه خوبه. به خاطر دگمه ای که داره راحت استفاده میشه.طرحشم قشنگه.,پیشنهاد میکنم,1561707,verified,0,2019-05-22 12:30:50
بسیار راحته این کفش اما رویه آن (قسمت پارچه ایش ) بسیار ضعیفه وخیلی زود سوراخ شد وبعد سوراخها به هم پیوستند وپارگی ایجاد شد.متاسفانه از نظر ظاهری حالت بدی ایجاد میکنه این پارگی,راحت اما رویه ضعیف,367040,verified,0,2019-05-22 12:30:45
اندازه اش مناسبه نه خیلی کوچیکه نه خیلی بزرگ و در عین حال جادار و محکم است.,خوب است,1603584,rejected,0,2019-05-22 12:30:38
واقعا از نظر قیمت وکیفیت خوب درحد عالی ممنون از دوستان زحمت کش دیجی کالا,خوب,613001,verified,0,2019-05-22 12:30:29
دیروز این بازی به دست من رسید خیلی الیه خیلی پیشنهاد میکنم حتما بخرید,عالی عالی حتما بخرید,348245,verified,0,2019-05-22 12:30:23
به حدی بی کیفیت هستش که من دیگه استفاده نکردم ازش. من به عنوان گوش پاک کن استفاده نمی کنم فقط برای مرتب کردن آرایش چشمم استفاده می کردم که تو اولین حرکت متلاشی شد و مثه پنبه وار رفت. برندهای دیگه از هر گوش پاک کن برای دو چشمم استفاده می کردم و تا جایی که سرش تمیز بود کاربرد داشت. اما از این محصول برای هر چشم باید دو تا بردارم.,اصلا اصلا و اصلا پیشنهاد نمی کنم,107670,verified,0,2019-05-22 12:30:18
قیمت مناسب,قیمت مناسب,658657,verified,0,2019-05-22 12:29:52
"در یک کلام عالی
آقای رضا قیاسی نوشتی مسواک مثل ژله خم میشه خواهشا اطلاعات درست ندارید نظر ندهید اون حالتی که خم میشه به خاطر اینه که به لثه شما آسیب نرسه در مواردی که بیش از حد فشار میارید فشار بیش از حد هم به لثه هم به پوسیدگی دندان تاثیر میزاره شما اول طرز صحیح مسواک زدن رو فرا بگیرید یا دوست داشتید از برس سیمی که برای شمع استفاده میشود استفاده کنید که به مورد دلخواه برسید
با تشکر از پرسنل دیجی کالا",عالی,568542,rejected,0,2019-05-22 12:29:47
کیفیت مناسب,درکل انتخاب مناسبیه. من توی شگفت انگیز خریدم,503555,verified,0,2019-05-22 12:29:43
سایز ۱ اینچ,سایز ۱/۴ نیست,839147,verified,0,2019-05-22 12:29:37
کمربنداونی نیست که ارسال میشه,اصلن باچیزی که میفرستیدفرق میکنه,555800,rejected,0,2019-05-22 12:29:13
آقا خب برید Level Samsung بگیرید با این قیمتا.,چه کاریه !!!,283987,rejected,0,2019-05-22 12:29:06
جنس لباس خوب است و رضایتبخش,جنس خوب,1584006,rejected,0,2019-05-22 12:28:58
ما از این گوشی برای شرکت خریداری کردیم و خیلی راضی هستیم.,عالی,33634,verified,0,2019-05-22 12:28:56
خوب است اما بند چرمیِ آن به نسبت آنچه در عکس  نشان داده شده شُل‌تر می‌ایستد.,طراحی خوب,488821,verified,0,2019-05-22 12:28:38
سلام. دوستمون که میفرمایند کاور فلزی باید باشه احتمالا مشخصات جنس ساخت رو نگاه نکردن. ممنون,سلام. دوستمون که میفرمایند کاور فلزی باید باشه احتمالا مشخصات جنس ساخت رو نگاه نکردن. ممنون,1632766,rejected,0,2019-05-22 12:28:16
نسخه اورجینال را موجود کنید,بازی Risk,1528083,rejected,0,2019-05-22 12:28:11
الان بدستم رسید...اولا دسته اش بدون رنگه وخیلی بی دقت ساخته شده..بعد بجای میخ پرچ ار میخ معمولی برای اتصال اره به دسته استفاده شده...بعدش دندانه هاش کجه...,عکسش با خودش متفاوته,573417,verified,0,2019-05-22 12:27:57
یه کفش فوق العاده برای پیاده روی,کیفیت عالی,1593568,verified,0,2019-05-22 12:27:38
تازه گرفتم به نظر دستگاه خوبی میاد,گران است,1112084,verified,0,2019-05-22 12:27:27
قبلا یک 64GB از این فلش گرفته بودم. و الان 32GB اش ر. گرفتم و خیلی راضی ام. حرف نداره. سرعتش هم عالیه.,عالی,15048,verified,0,2019-05-22 12:27:25
